,TEMP_0,TEMP_1,PRES_1,PRES_0,DEWP_0,DEWP_1,WSPM_0,WSPM_1,PM10_0,PM10_1,PM10_2
TEMP_0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
TEMP_1,,,,,,,,,,,
PRES_1,1.0,1.0,1.0,1.0,1.0,1.04,1.0,1.01,1.0,0.99,1.0
PRES_0,1.0,,1.0,1.0,1.0,0.86,1.01,0.86,0.96,1.03,1.0
DEWP_0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
DEWP_1,1.0,,1.0,,1.0,1.0,1.06,,0.86,1.06,
WSPM_0,1.0,0.91,1.0,0.93,1.0,0.75,1.0,1.0,1.01,0.97,0.92
WSPM_1,1.0,,1.0,1.33,1.0,,0.99,1.0,0.98,1.14,1.73
PM10_0,1.0,1.11,1.0,1.14,1.0,2.45,1.0,1.04,1.0,0.99,1.21
PM10_1,1.0,0.87,1.0,0.88,1.0,0.77,1.0,1.0,1.05,1.0,0.86
PM10_2,1.0,,0.99,1.04,1.0,0.62,1.0,0.7,0.81,1.02,1.0
