,TEMP_1,TEMP_0,PRES_1,PRES_0,DEWP_1,DEWP_0,WSPM_0,WSPM_1,PM10_0,PM10_1,PM10_2
TEMP_1,1.15,0.21,0.77,0.92,1.07,0.45,1.02,0.53,0.88,0.73,0.37
TEMP_0,0.22,1.19,1.09,0.42,0.68,1.01,1.04,0.53,0.87,0.73,0.51
PRES_1,0.69,0.93,1.1,0.18,0.76,0.87,0.98,0.54,0.87,0.67,0.42
PRES_0,1.14,0.48,0.25,1.28,1.16,0.39,1.09,0.5,0.87,0.82,0.46
DEWP_1,0.99,0.59,0.79,0.86,1.12,0.15,1.04,0.36,0.79,0.78,0.44
DEWP_0,0.53,1.12,1.14,0.37,0.19,1.26,0.98,0.75,1.01,0.61,0.43
WSPM_0,0.8,0.77,0.86,0.69,0.88,0.66,1.01,0.3,0.79,0.71,0.44
WSPM_1,1.01,0.95,1.14,0.76,0.78,1.17,0.74,1.33,1.25,0.55,0.23
PM10_0,0.86,0.8,0.94,0.68,0.83,0.83,0.96,0.66,1.12,0.3,
PM10_1,0.91,0.85,0.94,0.82,1.05,0.64,1.14,0.29,0.39,1.22,0.28
PM10_2,0.91,1.17,1.14,0.93,1.16,0.9,1.37,0.18,,0.57,1.7
