,TEMP_0,TEMP_1,PRES_1,PRES_0,DEWP_0,DEWP_1,WSPM_0,WSPM_1,PM10_0,PM10_1,PM10_2
TEMP_0,1.0,0.63,0.98,0.75,1.0,0.51,0.89,0.69,0.88,0.72,0.72
TEMP_1,,,,,,,,,,,
PRES_1,1.0,0.54,0.97,1.05,1.0,0.57,0.89,0.69,0.87,0.74,0.74
PRES_0,1.0,,1.23,0.27,1.0,0.28,0.87,0.66,0.96,0.61,0.53
DEWP_0,1.0,0.55,0.98,0.75,1.0,0.57,0.88,0.69,0.88,0.72,0.72
DEWP_1,1.0,,0.99,,1.0,0.06,0.93,,,0.59,
WSPM_0,1.0,0.47,0.98,0.67,1.0,0.42,0.86,0.79,0.92,0.66,0.62
WSPM_1,1.0,,0.97,1.16,1.0,,0.95,0.53,0.78,1.1,1.72
PM10_0,1.0,0.5,0.97,1.05,1.0,,0.89,0.62,0.77,0.9,1.79
PM10_1,1.0,,0.99,0.55,1.0,0.34,0.87,0.88,1.08,0.56,0.59
PM10_2,1.0,,0.98,0.63,1.0,0.23,0.88,0.78,1.35,0.69,0.35
