,TEMP_1,TEMP_0,PRES_0,PRES_1,DEWP_0,DEWP_1,WSPM_0,WSPM_1,PM10_0,PM10_1,PM10_2
TEMP_1,1.01,1.05,1.11,1.18,1.23,0.89,1.07,0.68,0.92,0.82,0.44
TEMP_0,1.84,1.01,1.91,1.05,1.33,1.94,1.47,0.94,1.3,1.19,0.6
PRES_0,0.97,0.93,1.01,1.33,1.14,0.84,1.01,0.64,0.87,0.76,0.39
PRES_1,2.01,1.15,2.58,1.01,1.48,2.42,1.62,1.03,1.43,1.34,0.78
DEWP_0,1.27,0.82,1.39,0.85,1.01,1.55,1.13,0.72,1.0,0.91,0.49
DEWP_1,1.28,1.44,1.39,1.69,1.9,1.01,1.36,0.85,1.16,1.02,0.53
WSPM_0,1.03,0.83,1.11,0.9,1.06,0.92,1.0,0.64,0.89,0.76,0.37
WSPM_1,1.72,1.34,1.91,1.4,1.63,1.71,1.65,1.02,1.38,1.34,0.85
PM10_0,1.36,1.04,1.5,1.09,1.27,1.29,1.28,0.8,1.01,1.07,1.01
PM10_1,1.4,1.18,1.49,1.28,1.49,1.25,1.4,0.89,1.33,1.01,0.47
PM10_2,4.65,3.69,5.14,4.27,4.97,4.51,4.61,2.93,4.47,3.55,1.05
