,TEMP_1,TEMP_0,PRES_1,PRES_0,DEWP_1,DEWP_0,WSPM_0,WSPM_1,PM10_0,PM10_1,PM10_2
TEMP_1,0.74,2.42,1.54,0.72,0.91,2.81,1.18,0.43,0.97,0.72,0.91
TEMP_0,2.39,0.7,1.02,2.35,2.22,0.74,1.28,0.47,1.12,0.83,0.56
PRES_1,1.2,0.74,0.82,2.49,1.37,0.76,1.07,0.4,0.9,0.7,0.61
PRES_0,0.99,3.05,3.78,0.6,1.13,4.45,1.48,0.53,1.27,0.86,0.83
DEWP_1,0.77,1.57,1.34,0.7,0.79,3.79,1.09,0.46,0.99,0.63,0.59
DEWP_0,2.53,0.79,1.1,3.39,5.29,0.63,1.44,0.43,1.09,1.07,0.87
WSPM_0,0.83,0.87,0.96,0.8,0.92,1.02,0.93,0.4,0.83,0.55,0.47
WSPM_1,2.36,1.72,2.13,2.61,3.77,1.34,2.47,0.45,1.51,2.69,8.69
PM10_0,1.05,1.04,1.15,1.16,1.34,0.95,1.17,0.34,0.76,1.07,8.62
PM10_1,1.3,1.41,1.57,1.11,1.32,2.03,1.47,0.77,1.78,0.61,0.58
PM10_2,3.15,2.07,2.76,2.49,3.09,2.88,2.89,2.03,7.99,1.77,0.32
