,TEMP_1,TEMP_0,PRES_0,PRES_1,DEWP_0,DEWP_1,WSPM_0,WSPM_1,PM10_0,PM10_1,PM10_2
TEMP_1,1.0,0.94,1.01,0.9,1.0,0.96,1.02,0.92,0.96,0.94,0.74
TEMP_0,1.04,1.0,1.06,0.99,1.05,0.97,1.07,0.97,1.04,1.02,0.8
PRES_0,0.99,0.93,1.0,0.91,0.98,0.94,1.0,0.91,0.94,0.93,0.71
PRES_1,1.07,1.02,1.07,1.0,1.07,1.03,1.09,0.99,1.07,1.04,0.89
DEWP_0,1.0,0.95,1.01,0.93,1.0,0.94,1.02,0.93,0.99,0.96,0.79
DEWP_1,1.05,0.99,1.07,0.96,1.04,1.0,1.07,0.96,1.0,0.99,0.73
WSPM_0,0.98,0.93,0.98,0.93,0.98,0.92,1.0,0.91,0.96,0.92,0.69
WSPM_1,1.1,1.02,1.13,0.96,1.07,1.08,1.1,1.0,1.04,1.06,0.96
PM10_0,1.03,0.97,1.06,0.95,1.02,1.0,1.05,0.96,1.0,0.98,1.04
PM10_1,1.05,1.0,1.04,0.97,1.04,0.97,1.07,0.97,1.05,1.0,0.67
PM10_2,1.33,1.27,1.42,1.24,1.38,1.33,1.36,1.14,0.95,1.27,1.0
