,TEMP_1,TEMP_0,PRES_0,PRES_1,DEWP_0,DEWP_1,WSPM_0,WSPM_1,PM10_0,PM10_1,PM10_2
TEMP_1,1.66,1.96,1.43,1.8,1.42,2.19,1.49,3.26,2.0,2.4,9.83
TEMP_0,1.07,2.48,0.99,2.64,1.57,1.13,1.32,2.86,1.81,2.07,9.2
PRES_0,1.65,2.13,1.52,1.61,1.47,2.2,1.52,3.31,2.02,2.46,10.05
PRES_1,1.05,2.33,0.77,2.87,1.52,1.04,1.27,2.77,1.78,1.98,8.97
DEWP_0,1.33,2.58,1.16,2.69,1.77,1.23,1.45,3.15,1.99,2.26,10.4
DEWP_1,1.51,1.69,1.35,1.5,1.07,2.27,1.38,2.99,1.82,2.25,8.52
WSPM_0,1.51,2.35,1.33,2.42,1.56,1.91,1.52,3.26,2.03,2.41,9.76
WSPM_1,1.3,2.02,1.16,1.93,1.38,1.64,1.27,2.86,1.77,2.06,9.58
PM10_0,1.37,2.18,1.21,2.27,1.5,1.73,1.39,3.11,2.07,2.05,8.88
PM10_1,1.39,2.08,1.2,2.05,1.38,1.74,1.36,2.96,1.78,2.33,8.05
PM10_2,0.93,1.49,0.9,1.37,0.99,1.23,0.91,1.71,0.6,1.48,11.07
