,TEMP_1,TEMP_0,PRES_1,PRES_0,DEWP_1,DEWP_0,WSPM_0,WSPM_1,PM10_0,PM10_1,PM10_2
TEMP_1,0.21,1.22,0.27,0.34,0.2,0.65,0.17,1.01,0.26,0.43,1.97
TEMP_0,0.76,0.15,0.13,0.54,0.22,0.21,0.12,0.71,0.19,0.31,1.02
PRES_1,0.64,0.52,0.35,3.19,0.53,0.63,0.33,1.84,0.49,0.87,3.23
PRES_0,0.06,0.15,0.23,0.07,0.05,0.22,0.05,0.31,0.08,0.11,0.44
DEWP_1,0.38,0.68,0.41,0.57,0.3,2.98,0.27,2.18,0.46,0.63,2.59
DEWP_0,0.18,0.09,0.07,0.33,0.44,0.09,0.07,0.29,0.09,0.2,0.66
WSPM_0,1.17,1.32,0.95,1.78,0.96,1.76,0.69,6.89,1.17,1.72,6.5
WSPM_1,0.01,0.01,,0.01,0.01,0.01,0.01,0.01,,0.02,0.13
PM10_0,0.33,0.38,0.26,0.54,0.31,0.41,0.21,0.98,0.24,1.23,
PM10_1,0.07,0.08,0.06,0.11,0.06,0.13,0.04,0.42,0.17,0.07,0.7
PM10_2,,,,,,,,0.01,,,
