,TEMP_0,TEMP_1,PRES_1,PRES_0,DEWP_0,DEWP_1,WSPM_0,WSPM_1,PM10_0,PM10_1,PM10_2
TEMP_0,1.0,1.58,1.02,1.34,1.0,1.95,1.13,1.45,1.14,1.38,1.39
TEMP_1,,,,,,,,,,,
PRES_1,1.0,1.87,1.03,0.95,1.0,1.83,1.13,1.48,1.15,1.35,1.35
PRES_0,1.0,,0.82,3.68,1.0,3.15,1.16,1.1,0.91,1.75,1.84
DEWP_0,1.0,1.81,1.02,1.33,1.0,1.75,1.13,1.45,1.14,1.38,1.39
DEWP_1,1.0,,1.01,,1.0,15.87,1.2,,,1.48,
WSPM_0,1.0,2.04,1.02,1.32,1.0,1.77,1.16,1.27,1.1,1.45,1.42
WSPM_1,1.0,,1.02,1.45,1.0,,1.05,1.88,1.24,1.18,1.43
PM10_0,1.0,1.79,1.03,1.14,1.0,,1.1,1.69,1.29,1.1,0.88
PM10_1,1.0,,1.01,1.56,1.0,1.96,1.16,1.12,0.99,1.79,1.35
PM10_2,1.0,,1.0,1.73,1.0,2.94,1.16,0.78,0.5,1.48,2.87
