,TEMP_1,TEMP_0,PRES_0,PRES_1,DEWP_0,DEWP_1,WSPM_0,WSPM_1,PM10_0,PM10_1,PM10_2
TEMP_1,0.61,0.81,0.71,1.12,0.94,0.56,0.66,0.36,0.57,0.48,0.31
TEMP_0,1.12,0.41,1.14,0.46,0.6,1.48,0.67,0.38,0.61,0.54,0.31
PRES_0,0.64,0.72,0.66,1.58,0.91,0.57,0.67,0.37,0.59,0.48,0.28
PRES_1,1.07,0.42,1.72,0.35,0.59,1.8,0.66,0.37,0.59,0.56,0.38
DEWP_0,0.88,0.44,1.01,0.51,0.57,1.56,0.67,0.37,0.59,0.53,0.32
DEWP_1,0.62,0.96,0.69,1.43,1.39,0.45,0.66,0.36,0.58,0.47,0.3
WSPM_0,0.73,0.59,0.82,0.73,0.8,0.7,0.66,0.38,0.6,0.48,0.27
WSPM_1,0.76,0.57,0.88,0.69,0.72,0.85,0.67,0.35,0.56,0.54,0.42
PM10_0,0.78,0.57,0.91,0.67,0.72,0.82,0.67,0.36,0.49,0.59,0.85
PM10_1,0.71,0.61,0.78,0.77,0.82,0.67,0.66,0.38,0.69,0.43,0.25
PM10_2,0.71,0.54,0.78,0.78,0.8,0.75,0.66,0.4,0.99,0.48,0.1
