,TEMP_1,TEMP_0,PRES_1,PRES_0,DEWP_1,DEWP_0,WSPM_0,WSPM_1,PM10_0,PM10_1,PM10_2
TEMP_1,4.85,4.12,1.79,19.13,2.79,6.28,0.92,328.01,3.63,19.46,1093.96
TEMP_0,2.79,6.61,2.02,9.23,1.67,12.44,0.82,299.33,3.21,16.96,1103.87
PRES_1,4.76,8.32,2.86,13.36,2.72,15.38,1.14,421.84,4.53,23.78,1494.15
PRES_0,3.01,2.61,0.88,14.34,1.8,3.84,0.59,205.84,2.31,12.64,701.99
DEWP_1,5.44,5.71,2.17,21.15,3.32,7.08,1.08,351.91,4.08,23.51,1337.32
DEWP_0,2.24,5.26,1.64,7.5,1.04,11.08,0.66,272.45,2.76,12.85,861.4
WSPM_0,6.73,9.49,3.26,24.93,3.93,16.45,1.49,509.22,5.77,31.4,1855.13
WSPM_1,1.09,1.7,0.58,4.64,0.61,3.55,0.25,114.72,1.07,5.1,444.85
PM10_0,4.37,6.02,2.16,16.36,2.49,12.12,0.97,408.18,4.23,17.63,981.1
PM10_1,2.74,3.87,1.28,10.06,1.61,6.05,0.59,178.37,2.18,14.59,723.33
PM10_2,0.62,1.17,0.35,2.77,0.39,1.66,0.15,18.63,0.24,3.52,417.78
