,TEMP_1,TEMP_0,PRES_0,PRES_1,DEWP_0,DEWP_1,WSPM_0,WSPM_1,PM10_0,PM10_1,PM10_2
TEMP_1,1.01,1.35,1.19,1.86,1.56,0.93,1.1,0.61,0.95,0.8,0.52
TEMP_0,2.81,1.02,2.88,1.16,1.51,3.72,1.68,0.95,1.52,1.36,0.77
PRES_0,0.98,1.1,1.01,2.41,1.38,0.87,1.02,0.56,0.89,0.73,0.43
PRES_1,3.12,1.23,4.98,1.02,1.72,5.22,1.92,1.08,1.71,1.62,1.11
DEWP_0,1.57,0.79,1.8,0.92,1.01,2.78,1.19,0.67,1.06,0.95,0.57
DEWP_1,1.41,2.17,1.57,3.25,3.17,1.02,1.51,0.83,1.31,1.07,0.67
WSPM_0,1.12,0.89,1.25,1.11,1.21,1.06,1.0,0.58,0.92,0.74,0.41
WSPM_1,2.22,1.66,2.58,2.02,2.09,2.48,1.97,1.03,1.62,1.58,1.23
PM10_0,1.64,1.18,1.91,1.39,1.51,1.72,1.39,0.75,1.02,1.23,1.79
PM10_1,1.67,1.43,1.84,1.81,1.93,1.58,1.57,0.88,1.62,1.02,0.58
PM10_2,8.24,6.29,9.13,9.1,9.31,8.68,7.67,4.64,11.52,5.64,1.11
