,TEMP_1,TEMP_0,PRES_0,PRES_1,DEWP_0,DEWP_1,WSPM_0,WSPM_1,PM10_0,PM10_1,PM10_2
TEMP_1,1.28,0.98,1.17,0.89,0.99,1.32,1.22,1.56,1.24,1.37,1.55
TEMP_0,0.85,1.55,0.88,1.43,1.26,0.73,1.21,1.52,1.26,1.3,1.69
PRES_0,1.24,1.08,1.23,0.68,1.01,1.29,1.22,1.55,1.23,1.38,1.61
PRES_1,0.89,1.5,0.64,1.68,1.27,0.7,1.2,1.53,1.29,1.28,1.62
DEWP_0,1.01,1.44,0.94,1.37,1.32,0.69,1.2,1.57,1.28,1.3,1.67
DEWP_1,1.26,0.92,1.2,0.73,0.74,1.5,1.23,1.52,1.21,1.41,1.53
WSPM_0,1.12,1.24,1.07,1.14,1.08,1.12,1.23,1.49,1.22,1.35,1.58
WSPM_1,1.15,1.24,1.06,1.12,1.15,1.12,1.19,1.65,1.3,1.34,1.69
PM10_0,1.1,1.27,1.02,1.2,1.14,1.08,1.2,1.62,1.42,1.18,1.37
PM10_1,1.16,1.19,1.08,1.06,1.07,1.14,1.22,1.53,1.16,1.51,1.44
PM10_2,1.14,1.3,1.2,1.07,1.11,1.23,1.24,1.23,0.49,1.37,3.21
