,TEMP_1,TEMP_0,PRES_0,PRES_1,DEWP_0,DEWP_1,WSPM_0,WSPM_1,PM10_0,PM10_1,PM10_2
TEMP_1,0.98,0.18,0.93,0.35,0.62,0.72,0.79,0.55,0.64,0.61,0.17
TEMP_0,0.27,0.97,0.7,0.76,0.98,0.45,0.98,0.49,0.74,0.63,0.21
PRES_0,0.86,0.42,0.99,0.11,0.62,0.69,0.81,0.5,0.61,0.61,0.19
PRES_1,0.6,0.88,0.21,0.98,1.04,0.41,0.96,0.58,0.82,0.63,0.18
DEWP_0,0.67,0.69,0.72,0.64,0.98,0.17,0.8,0.57,0.71,0.56,0.17
DEWP_1,0.98,0.41,1.04,0.32,0.22,0.98,0.95,0.48,0.64,0.7,0.21
WSPM_0,0.72,0.6,0.81,0.5,0.68,0.63,0.93,0.31,0.61,0.6,0.19
WSPM_1,0.97,0.55,0.95,0.59,0.92,0.62,0.6,0.86,0.81,0.64,0.18
PM10_0,0.81,0.62,0.83,0.59,0.84,0.58,0.83,0.59,0.94,0.31,
PM10_1,0.87,0.6,0.94,0.51,0.75,0.72,0.94,0.51,0.34,0.92,0.13
PM10_2,1.23,0.96,1.44,0.71,1.11,1.08,1.46,0.67,,0.65,0.89
