,TEMP_1,TEMP_0,PRES_0,PRES_1,DEWP_0,DEWP_1,WSPM_0,WSPM_1,PM10_0,PM10_1,PM10_2
TEMP_1,1.14,0.25,1.05,0.53,0.75,0.96,0.89,0.82,0.83,0.84,0.48
TEMP_0,0.29,1.28,0.73,1.07,1.11,0.57,1.03,0.69,0.9,0.81,0.56
PRES_0,1.02,0.59,1.12,0.17,0.75,0.94,0.92,0.76,0.8,0.84,0.53
PRES_1,0.64,1.14,0.22,1.35,1.15,0.51,0.99,0.79,0.97,0.79,0.47
DEWP_0,0.77,0.96,0.79,0.95,1.17,0.22,0.88,0.84,0.91,0.76,0.48
DEWP_1,1.09,0.55,1.11,0.45,0.25,1.25,1.02,0.68,0.78,0.91,0.55
WSPM_0,0.85,0.85,0.92,0.76,0.83,0.86,1.05,0.47,0.8,0.83,0.53
WSPM_1,1.04,0.71,0.98,0.81,1.02,0.76,0.62,1.19,0.96,0.8,0.46
PM10_0,0.91,0.84,0.9,0.86,0.97,0.76,0.9,0.85,1.18,0.41,
PM10_1,0.96,0.8,1.0,0.72,0.85,0.92,1.0,0.73,0.42,1.19,0.35
PM10_2,1.07,1.0,1.2,0.79,1.0,1.08,1.22,0.75,,0.66,1.85
