,TEMP_0,TEMP_1,PRES_1,PRES_0,DEWP_0,DEWP_1,WSPM_0,WSPM_1,PM10_0,PM10_1,PM10_2
TEMP_0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
TEMP_1,,,,,,,,,,,
PRES_1,1.02,,0.96,6.21,1.02,1.39,1.03,1.0,0.99,1.08,1.09
PRES_0,2.22,,13.54,0.18,2.25,,2.0,3.28,4.52,1.29,1.21
DEWP_0,1.0,,1.0,1.01,1.0,,1.0,1.0,1.0,1.0,1.0
DEWP_1,5.75,,7.27,,,0.02,5.05,,,,
WSPM_0,1.1,,1.11,0.98,1.1,0.96,0.88,3.39,1.33,0.88,0.86
WSPM_1,1.49,,1.46,2.2,1.49,,4.63,0.51,1.0,5.0,6.28
PM10_0,1.18,,1.13,2.5,1.17,,1.4,0.8,0.73,6.38,
PM10_1,1.45,,1.54,0.81,1.45,,1.17,4.27,7.95,0.5,3.55
PM10_2,1.93,,2.05,1.08,1.94,,1.55,6.3,,4.85,0.25
