,TEMP_1,TEMP_0,PRES_0,PRES_1,DEWP_0,DEWP_1,WSPM_0,WSPM_1,PM10_0,PM10_1,PM10_2
TEMP_1,1.0,1.23,0.95,1.35,1.04,1.17,0.96,1.31,1.12,1.19,2.63
TEMP_0,0.8,1.0,0.79,1.06,0.84,0.93,0.77,1.09,0.91,0.97,2.18
PRES_0,1.05,1.26,1.0,1.39,1.09,1.21,1.0,1.39,1.17,1.24,2.73
PRES_1,0.74,0.94,0.71,1.0,0.78,0.91,0.72,0.98,0.85,0.91,2.08
DEWP_0,0.96,1.19,0.92,1.28,1.0,1.11,0.92,1.29,1.09,1.15,2.64
DEWP_1,0.85,1.04,0.82,1.09,0.89,1.0,0.82,1.12,0.95,1.02,2.18
WSPM_0,1.04,1.29,1.0,1.38,1.08,1.2,1.0,1.38,1.18,1.23,2.64
WSPM_1,0.76,0.91,0.72,1.0,0.79,0.92,0.72,1.0,0.84,0.92,2.26
PM10_0,0.89,1.1,0.85,1.19,0.92,1.05,0.85,1.2,1.0,1.06,2.96
PM10_1,0.83,1.03,0.8,1.09,0.87,0.97,0.8,1.09,0.96,1.0,2.09
PM10_2,0.38,0.46,0.37,0.49,0.39,0.46,0.37,0.46,0.31,0.45,1.0
