,TEMP_1,TEMP_0,PRES_0,PRES_1,DEWP_0,DEWP_1,WSPM_0,WSPM_1,PM10_0,PM10_1,PM10_2
TEMP_1,1.16,0.89,1.1,0.7,0.92,1.11,1.14,1.26,1.1,1.17,0.89
TEMP_0,0.87,1.3,0.88,1.19,1.18,0.66,1.18,1.28,1.15,1.16,0.97
PRES_0,1.12,0.94,1.13,0.61,0.93,1.07,1.13,1.25,1.08,1.16,0.89
PRES_1,0.9,1.28,0.71,1.36,1.2,0.64,1.19,1.31,1.19,1.17,0.99
DEWP_0,0.96,1.2,0.91,1.08,1.18,0.64,1.14,1.26,1.12,1.13,0.97
DEWP_1,1.18,0.85,1.16,0.65,0.78,1.27,1.18,1.3,1.12,1.22,0.86
WSPM_0,1.03,1.03,0.99,0.91,0.99,0.94,1.13,1.23,1.08,1.13,0.86
WSPM_1,1.11,1.12,1.08,0.92,1.1,1.01,1.19,1.35,1.18,1.22,1.06
PM10_0,1.04,1.07,1.0,0.96,1.06,0.95,1.16,1.31,1.23,1.08,0.87
PM10_1,1.1,1.07,1.04,0.9,1.01,0.99,1.18,1.3,1.11,1.28,0.83
PM10_2,1.29,1.33,1.36,1.05,1.27,1.22,1.39,1.31,0.65,1.42,1.99
