,TEMP_1,TEMP_0,PRES_0,PRES_1,DEWP_0,DEWP_1,WSPM_0,WSPM_1,PM10_0,PM10_1,PM10_2
TEMP_1,0.79,1.56,0.95,1.82,1.4,0.77,0.89,0.56,0.84,0.7,0.55
TEMP_0,2.32,0.66,2.1,0.78,0.99,2.77,1.09,0.74,1.07,1.02,0.67
PRES_0,0.82,1.13,0.82,3.11,1.29,0.75,0.85,0.56,0.83,0.66,0.47
PRES_1,2.18,0.8,4.44,0.6,1.04,3.72,1.18,0.75,1.09,1.15,0.94
DEWP_0,1.34,0.68,1.5,0.75,0.76,2.95,0.94,0.59,0.86,0.84,0.61
DEWP_1,0.95,1.88,1.07,2.76,3.21,0.68,1.02,0.69,1.03,0.79,0.59
WSPM_0,0.98,0.83,1.08,1.01,1.09,0.92,0.82,0.61,0.87,0.69,0.45
WSPM_1,1.37,1.22,1.59,1.35,1.3,1.64,1.26,0.64,1.02,1.06,1.03
PM10_0,1.21,0.97,1.42,1.06,1.11,1.34,1.01,0.61,0.71,1.14,2.43
PM10_1,1.16,1.1,1.27,1.36,1.41,1.09,1.05,0.71,1.39,0.68,0.56
PM10_2,2.74,2.09,2.81,3.19,3.1,2.7,2.32,1.84,5.24,1.98,0.33
