,TEMP_1,TEMP_0,PRES_1,PRES_0,DEWP_1,DEWP_0,WSPM_0,WSPM_1,PM10_0,PM10_1,PM10_2
TEMP_1,1.01,1.85,1.55,0.9,1.17,1.81,1.44,0.59,1.18,0.91,0.75
TEMP_0,2.06,1.01,1.33,1.76,1.96,1.0,1.59,0.65,1.36,1.06,0.61
PRES_1,1.18,0.89,1.01,1.59,1.29,0.86,1.23,0.51,1.03,0.82,0.55
PRES_0,1.45,2.51,3.12,1.01,1.61,2.92,2.0,0.81,1.69,1.23,0.85
DEWP_1,0.96,1.35,1.34,0.82,1.0,2.06,1.28,0.56,1.11,0.79,0.55
DEWP_0,2.26,1.2,1.53,2.38,3.54,1.01,1.88,0.69,1.48,1.33,0.86
WSPM_0,0.86,0.84,0.96,0.75,0.92,0.87,1.0,0.45,0.87,0.62,0.41
WSPM_1,3.47,2.92,3.45,3.42,4.81,2.35,4.03,1.09,2.76,3.74,6.05
PM10_0,1.18,1.14,1.3,1.12,1.39,1.03,1.4,0.51,1.01,1.11,3.49
PM10_1,1.71,1.71,1.95,1.39,1.74,1.98,2.0,0.97,2.12,1.03,0.7
PM10_2,5.2,4.05,5.01,4.19,5.23,4.5,5.49,2.62,6.48,3.64,1.04
