,TEMP_1,TEMP_0,PRES_0,PRES_1,DEWP_0,DEWP_1,WSPM_0,WSPM_1,PM10_0,PM10_1,PM10_2
TEMP_1,0.75,0.99,0.88,1.37,1.15,0.69,0.81,0.45,0.7,0.59,0.38
TEMP_0,1.61,0.59,1.66,0.67,0.87,2.14,0.97,0.55,0.88,0.78,0.44
PRES_0,0.76,0.85,0.78,1.87,1.07,0.67,0.79,0.44,0.69,0.57,0.33
PRES_1,1.64,0.65,2.63,0.54,0.91,2.75,1.01,0.57,0.9,0.85,0.59
DEWP_0,1.11,0.56,1.27,0.65,0.71,1.96,0.84,0.47,0.75,0.67,0.4
DEWP_1,0.86,1.33,0.96,1.98,1.94,0.62,0.92,0.51,0.8,0.65,0.41
WSPM_0,0.87,0.69,0.97,0.86,0.94,0.83,0.78,0.45,0.71,0.57,0.32
WSPM_1,1.17,0.87,1.36,1.06,1.1,1.3,1.03,0.54,0.85,0.83,0.65
PM10_0,1.05,0.76,1.22,0.89,0.97,1.11,0.89,0.48,0.66,0.79,1.15
PM10_1,1.0,0.86,1.1,1.08,1.16,0.94,0.94,0.53,0.97,0.61,0.35
PM10_2,1.89,1.44,2.09,2.09,2.14,1.99,1.76,1.06,2.64,1.29,0.25
