,TEMP_0,TEMP_1,PRES_1,PRES_0,DEWP_0,DEWP_1,WSPM_0,WSPM_1,PM10_0,PM10_1,PM10_2
TEMP_0,1.0,0.22,0.95,0.45,1.0,0.17,0.76,0.38,0.7,0.43,0.4
TEMP_1,,,,,,,,,,,
PRES_1,1.02,0.18,0.95,0.75,1.02,0.21,0.77,0.39,0.71,0.45,0.43
PRES_0,2.22,,2.59,0.16,2.22,0.11,1.66,0.84,1.73,0.74,0.57
DEWP_0,1.0,0.19,0.95,0.45,1.0,0.19,0.76,0.38,0.7,0.43,0.4
DEWP_1,5.75,,5.65,,5.74,0.02,4.75,,,2.13,
WSPM_0,1.1,0.16,1.04,0.42,1.1,0.14,0.81,0.49,0.82,0.41,0.35
WSPM_1,1.5,,1.41,1.25,1.49,,1.2,0.41,0.9,1.13,2.14
PM10_0,1.18,0.29,1.11,0.9,1.18,,0.9,0.38,0.7,0.65,1.47
PM10_1,1.45,0.15,1.38,0.39,1.44,0.15,1.07,0.77,1.26,0.44,0.4
PM10_2,1.93,,1.83,0.67,1.93,0.09,1.46,0.91,2.5,0.75,0.23
