,TEMP_1,TEMP_0,PRES_1,PRES_0,DEWP_1,DEWP_0,WSPM_0,WSPM_1,PM10_0,PM10_1,PM10_2
TEMP_1,0.64,1.59,1.2,0.57,0.78,1.93,1.03,0.26,0.77,0.54,0.62
TEMP_0,1.5,0.59,0.86,1.53,1.65,0.6,1.09,0.3,0.88,0.56,0.35
PRES_1,0.96,0.64,0.75,1.42,1.15,0.65,0.98,0.27,0.76,0.52,0.4
PRES_0,0.77,2.1,2.06,0.48,0.9,2.67,1.18,0.28,0.89,0.59,0.55
DEWP_1,0.67,1.2,1.09,0.58,0.72,2.15,0.99,0.27,0.79,0.49,0.42
DEWP_0,1.62,0.64,0.9,1.89,2.87,0.52,1.16,0.28,0.85,0.66,0.51
WSPM_0,0.74,0.78,0.87,0.67,0.85,0.88,0.9,0.25,0.72,0.44,0.34
WSPM_1,1.5,1.05,1.35,1.55,2.24,0.89,1.57,0.28,1.02,1.31,3.8
PM10_0,0.87,0.86,0.97,0.88,1.11,0.79,1.02,0.23,0.67,0.65,2.02
PM10_1,0.95,1.06,1.16,0.77,1.03,1.4,1.19,0.38,1.11,0.48,0.33
PM10_2,1.7,1.16,1.58,1.39,1.86,1.44,1.77,0.63,2.56,0.84,0.19
