,TEMP_0,TEMP_1,PRES_1,PRES_0,DEWP_0,DEWP_1,WSPM_0,WSPM_1,PM10_0,PM10_1,PM10_2
TEMP_0,1.0,,0.98,0.55,1.0,0.27,0.93,0.74,0.89,0.76,0.61
TEMP_1,,,,,,,,,,,
PRES_1,1.0,,1.02,0.22,1.0,0.25,0.93,0.75,0.91,0.74,0.6
PRES_0,1.22,,0.49,2.34,1.22,,1.2,0.74,0.73,1.24,0.99
DEWP_0,1.0,,0.98,0.55,1.0,,0.93,0.74,0.89,0.76,0.61
DEWP_1,1.55,,1.28,,,6.38,1.55,,,,
WSPM_0,1.02,,1.0,0.59,1.02,0.29,1.06,0.43,0.83,0.86,0.69
WSPM_1,1.11,,1.1,0.5,1.11,,0.59,1.4,1.18,0.5,0.4
PM10_0,1.04,,1.04,0.41,1.04,,0.88,0.95,1.17,0.34,
PM10_1,1.1,,1.05,0.78,1.1,,1.15,0.43,0.42,1.41,0.42
PM10_2,1.18,,1.12,0.88,1.17,,1.24,0.4,,0.57,2.01
