,TEMP_1,TEMP_0,PRES_0,PRES_1,DEWP_0,DEWP_1,WSPM_0,WSPM_1,PM10_0,PM10_1,PM10_2
TEMP_1,1.02,2.02,1.22,2.34,1.81,0.99,1.15,0.72,1.09,0.9,0.71
TEMP_0,3.68,1.04,3.33,1.23,1.57,4.4,1.73,1.17,1.69,1.62,1.06
PRES_0,1.02,1.39,1.01,3.85,1.59,0.93,1.05,0.69,1.03,0.82,0.58
PRES_1,3.71,1.36,7.57,1.02,1.78,6.34,2.01,1.27,1.86,1.96,1.61
DEWP_0,1.79,0.91,2.01,1.0,1.02,3.95,1.25,0.78,1.15,1.12,0.81
DEWP_1,1.44,2.83,1.61,4.16,4.84,1.02,1.54,1.04,1.56,1.19,0.89
WSPM_0,1.21,1.03,1.33,1.24,1.35,1.14,1.02,0.75,1.07,0.85,0.56
WSPM_1,2.34,2.09,2.71,2.31,2.23,2.8,2.15,1.09,1.74,1.8,1.75
PM10_0,1.75,1.41,2.05,1.53,1.61,1.94,1.46,0.88,1.03,1.64,3.51
PM10_1,1.78,1.69,1.94,2.09,2.16,1.68,1.61,1.09,2.14,1.05,0.86
PM10_2,9.34,7.12,9.58,10.89,10.59,9.21,7.92,6.27,17.86,6.76,1.13
