,TEMP_1,TEMP_0,PRES_1,PRES_0,DEWP_1,DEWP_0,WSPM_0,WSPM_1,PM10_0,PM10_1,PM10_2
TEMP_1,0.74,3.84,1.21,0.79,0.85,1.67,1.0,1.0,0.99,0.99,1.17
TEMP_0,3.89,0.7,0.86,1.79,1.35,0.76,1.0,1.01,1.02,1.01,0.87
PRES_1,1.2,0.86,0.82,3.86,1.15,0.84,1.01,0.95,0.97,1.04,1.01
PRES_0,0.79,1.74,3.81,0.6,0.82,2.05,0.98,1.12,1.06,0.93,0.97
DEWP_1,0.85,1.35,1.15,0.82,0.79,4.82,0.96,1.35,1.08,0.91,0.97
DEWP_0,1.69,0.76,0.85,2.05,4.9,0.63,1.07,0.76,0.9,1.24,1.05
WSPM_0,1.0,1.0,1.01,0.98,0.96,1.08,0.95,1.63,1.06,0.94,0.93
WSPM_1,1.0,1.01,0.95,1.12,1.44,0.74,1.63,0.46,0.79,1.94,3.63
PM10_0,0.99,1.02,0.97,1.06,1.08,0.9,1.04,0.82,0.77,2.38,
PM10_1,1.0,1.01,1.05,0.93,0.91,1.24,0.95,1.56,2.43,0.63,1.57
PM10_2,1.17,0.88,1.0,0.99,0.97,1.05,0.94,2.22,,1.67,0.32
