,TEMP_1,TEMP_0,PRES_1,PRES_0,DEWP_1,DEWP_0,WSPM_0,WSPM_1,PM10_0,PM10_1,PM10_2
TEMP_1,1.0,0.92,1.11,0.81,1.08,0.79,1.27,0.52,1.02,0.79,0.43
TEMP_0,1.07,1.0,1.18,0.82,1.15,0.91,1.35,0.56,1.1,0.86,0.42
PRES_1,0.9,0.84,1.0,0.73,0.97,0.76,1.14,0.48,0.93,0.72,0.37
PRES_0,1.24,1.15,1.34,1.0,1.34,1.02,1.58,0.63,1.27,0.98,0.48
DEWP_1,0.93,0.87,1.03,0.74,1.0,0.77,1.17,0.47,0.94,0.75,0.37
DEWP_0,1.17,1.1,1.31,0.97,1.28,1.0,1.5,0.65,1.22,0.93,0.49
WSPM_0,0.79,0.74,0.88,0.62,0.84,0.67,1.0,0.41,0.81,0.62,0.31
WSPM_1,1.92,1.75,2.1,1.71,2.25,1.57,2.42,1.0,1.92,1.77,1.63
PM10_0,0.97,0.9,1.08,0.8,1.06,0.82,1.23,0.53,1.0,0.77,0.77
PM10_1,1.26,1.2,1.39,0.97,1.33,1.08,1.59,0.62,1.33,1.0,0.44
PM10_2,2.41,2.32,2.7,2.05,2.63,1.99,3.11,0.73,1.52,2.03,1.0
