,TEMP_1,TEMP_0,PRES_1,PRES_0,DEWP_1,DEWP_0,WSPM_0,WSPM_1,PM10_0,PM10_1,PM10_2
TEMP_1,0.86,1.37,1.22,0.79,0.97,1.43,1.15,0.49,0.95,0.77,0.73
TEMP_0,1.4,0.83,1.05,1.31,1.47,0.83,1.21,0.54,1.07,0.81,0.54
PRES_1,1.02,0.8,0.9,1.27,1.13,0.8,1.07,0.48,0.91,0.72,0.56
PRES_0,1.03,1.74,1.83,0.77,1.14,1.93,1.35,0.55,1.14,0.88,0.71
DEWP_1,0.84,1.15,1.13,0.75,0.89,1.57,1.08,0.48,0.94,0.7,0.55
DEWP_0,1.52,0.9,1.12,1.68,2.14,0.79,1.32,0.56,1.08,0.93,0.71
WSPM_0,0.83,0.85,0.93,0.76,0.9,0.89,0.96,0.44,0.84,0.62,0.46
WSPM_1,1.79,1.42,1.7,1.87,2.3,1.27,1.91,0.66,1.43,1.79,3.82
PM10_0,0.99,0.96,1.07,0.99,1.15,0.91,1.13,0.46,0.87,0.86,2.0
PM10_1,1.16,1.22,1.32,0.98,1.22,1.4,1.36,0.66,1.34,0.78,0.53
PM10_2,2.11,1.75,2.11,1.84,2.22,1.89,2.25,0.9,2.44,1.47,0.56
