,TEMP_0,TEMP_1,PRES_1,PRES_0,DEWP_0,DEWP_1,WSPM_0,WSPM_1,PM10_0,PM10_1,PM10_2
TEMP_0,1.0,,0.97,0.69,1.0,0.44,0.84,0.61,0.85,0.67,0.68
TEMP_1,,,,,,,,,,,
PRES_1,1.04,0.48,0.97,1.83,1.03,0.59,0.87,0.62,0.86,0.73,0.76
PRES_0,3.79,,7.77,0.28,3.82,,3.07,2.98,5.22,1.55,1.36
DEWP_0,1.0,0.5,0.97,0.69,1.0,0.63,0.84,0.61,0.85,0.67,0.68
DEWP_1,18.46,,18.16,,21.89,0.08,15.26,,,9.31,
WSPM_0,1.16,0.43,1.14,0.7,1.16,0.41,0.88,1.14,1.14,0.64,0.63
WSPM_1,1.95,,1.87,2.26,1.95,,2.39,0.57,1.23,3.2,4.62
PM10_0,1.31,0.41,1.24,1.68,1.3,,1.17,0.58,0.79,1.81,9.88
PM10_1,1.85,,1.87,0.74,1.85,0.43,1.42,2.3,3.11,0.6,1.14
PM10_2,2.99,,3.01,1.27,2.99,0.33,2.34,4.05,14.76,2.08,0.37
