,TEMP_1,TEMP_0,PRES_0,PRES_1,DEWP_0,DEWP_1,WSPM_0,WSPM_1,PM10_0,PM10_1,PM10_2
TEMP_1,0.29,0.82,0.29,0.85,0.43,0.4,0.29,0.46,0.4,0.41,1.96
TEMP_0,0.16,0.1,0.12,0.13,0.09,0.2,0.08,0.15,0.11,0.13,0.56
PRES_0,0.4,0.78,0.35,1.74,0.55,0.52,0.37,0.63,0.53,0.53,2.35
PRES_1,0.08,0.07,0.13,0.07,0.06,0.15,0.05,0.09,0.07,0.09,0.43
DEWP_0,0.32,0.34,0.3,0.4,0.24,0.76,0.24,0.38,0.31,0.36,1.67
DEWP_1,0.12,0.27,0.11,0.37,0.29,0.13,0.11,0.2,0.16,0.16,0.71
WSPM_0,0.45,0.62,0.42,0.78,0.5,0.57,0.36,0.73,0.54,0.54,2.3
WSPM_1,0.06,0.1,0.06,0.11,0.06,0.1,0.06,0.07,0.07,0.08,0.46
PM10_0,0.17,0.24,0.17,0.28,0.18,0.25,0.15,0.23,0.16,0.28,2.7
PM10_1,0.12,0.18,0.11,0.22,0.14,0.15,0.1,0.18,0.19,0.12,0.68
PM10_2,,,,,,,,,,,
