,TEMP_1,TEMP_0,PRES_0,PRES_1,DEWP_0,DEWP_1,WSPM_0,WSPM_1,PM10_0,PM10_1,PM10_2
TEMP_1,0.78,0.86,0.84,1.0,0.94,0.74,0.81,0.59,0.74,0.68,0.51
TEMP_0,1.01,0.63,1.03,0.67,0.77,1.14,0.81,0.6,0.76,0.72,0.52
PRES_0,0.8,0.83,0.81,1.14,0.92,0.74,0.82,0.6,0.74,0.68,0.48
PRES_1,0.99,0.64,1.18,0.59,0.76,1.24,0.81,0.6,0.76,0.72,0.59
DEWP_0,0.91,0.66,0.97,0.7,0.75,1.14,0.81,0.6,0.76,0.71,0.53
DEWP_1,0.79,0.93,0.83,1.12,1.09,0.67,0.82,0.59,0.73,0.67,0.49
WSPM_0,0.84,0.74,0.89,0.83,0.87,0.81,0.81,0.6,0.76,0.68,0.47
WSPM_1,0.86,0.75,0.92,0.8,0.83,0.91,0.82,0.59,0.73,0.72,0.64
PM10_0,0.87,0.73,0.93,0.79,0.83,0.89,0.81,0.59,0.7,0.73,0.92
PM10_1,0.83,0.77,0.87,0.85,0.89,0.79,0.82,0.6,0.8,0.66,0.41
PM10_2,0.84,0.72,0.9,0.84,0.88,0.86,0.81,0.6,0.79,0.67,0.31
