,TEMP_0,TEMP_1,PRES_1,PRES_0,DEWP_0,DEWP_1,WSPM_0,WSPM_1,PM10_0,PM10_1,PM10_2
TEMP_0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
TEMP_1,,,,,,,,,,,
PRES_1,0.93,,0.88,5.66,0.93,1.26,0.94,0.91,0.9,0.98,0.99
PRES_0,0.07,,0.42,0.01,0.07,,0.06,0.1,0.14,0.04,0.04
DEWP_0,1.0,,1.0,1.0,0.99,,1.0,1.0,1.0,1.0,1.0
DEWP_1,,,,,,,,,,,
WSPM_0,0.74,,0.74,0.66,0.74,0.65,0.6,2.29,0.9,0.59,0.58
WSPM_1,0.26,,0.26,0.39,0.26,,0.81,0.09,0.17,0.87,1.1
PM10_0,0.59,,0.56,1.25,0.58,,0.7,0.4,0.36,3.19,
PM10_1,0.29,,0.31,0.16,0.29,,0.24,0.86,1.6,0.1,0.71
PM10_2,0.11,,0.12,0.06,0.11,,0.09,0.36,,0.28,0.01
