,TEMP_1,TEMP_0,PRES_0,PRES_1,DEWP_0,DEWP_1,WSPM_0,WSPM_1,PM10_0,PM10_1,PM10_2
TEMP_1,1.0,1.0,1.0,1.02,1.01,1.0,1.0,0.99,1.0,1.0,0.99
TEMP_0,0.99,1.0,1.01,0.99,0.99,0.97,0.99,1.02,1.0,1.0,1.01
PRES_0,1.0,0.98,1.0,1.01,1.01,0.99,1.0,1.01,1.0,0.99,0.99
PRES_1,0.98,1.01,0.98,1.0,0.99,1.03,1.0,0.98,1.0,1.01,1.04
DEWP_0,1.0,1.0,0.99,1.01,1.0,0.98,1.0,1.01,1.0,1.0,1.03
DEWP_1,1.0,0.99,1.0,0.97,1.0,1.0,1.0,0.99,0.99,1.0,0.97
WSPM_0,0.99,1.01,1.0,1.0,1.0,0.98,1.0,1.0,1.0,0.99,0.95
WSPM_1,1.01,0.98,1.0,1.01,1.01,1.04,1.0,1.0,0.99,1.03,1.13
PM10_0,1.0,1.0,0.99,1.01,1.0,1.0,1.0,1.02,1.0,1.0,1.25
PM10_1,0.99,1.0,1.0,0.98,1.0,0.99,1.0,0.98,1.02,1.0,0.94
PM10_2,1.02,0.99,1.03,0.98,1.0,1.04,1.01,0.92,0.72,0.99,1.0
