,TEMP_1,TEMP_0,PRES_0,PRES_1,DEWP_0,DEWP_1,WSPM_0,WSPM_1,PM10_0,PM10_1,PM10_2
TEMP_1,1.02,1.74,1.21,2.19,1.74,0.97,1.12,0.68,1.04,0.86,0.64
TEMP_0,3.34,1.04,3.17,1.22,1.55,4.22,1.71,1.08,1.64,1.53,0.97
PRES_0,1.0,1.29,1.01,3.32,1.53,0.91,1.04,0.64,0.98,0.79,0.53
PRES_1,3.5,1.32,6.61,1.02,1.76,6.02,1.97,1.2,1.82,1.84,1.44
DEWP_0,1.71,0.86,1.94,0.98,1.02,3.52,1.22,0.74,1.12,1.06,0.73
DEWP_1,1.43,2.64,1.6,3.88,4.22,1.02,1.52,0.95,1.47,1.15,0.82
WSPM_0,1.18,0.99,1.3,1.21,1.3,1.12,1.01,0.68,1.02,0.81,0.51
WSPM_1,2.31,1.91,2.68,2.21,2.2,2.7,2.06,1.07,1.71,1.71,1.59
PM10_0,1.72,1.33,2.01,1.49,1.58,1.88,1.43,0.83,1.03,1.49,2.9
PM10_1,1.74,1.6,1.91,2.01,2.09,1.64,1.59,1.01,1.95,1.04,0.75
PM10_2,8.93,6.86,9.5,10.33,10.22,9.11,7.83,5.58,15.73,6.34,1.13
