,TEMP_1,TEMP_0,PRES_1,PRES_0,DEWP_1,DEWP_0,WSPM_0,WSPM_1,PM10_0,PM10_1,PM10_2
TEMP_1,1.23,0.61,0.88,1.15,1.15,0.53,1.09,1.15,1.07,1.09,0.75
TEMP_0,0.68,1.29,1.15,0.6,0.76,1.21,1.09,1.15,1.05,1.09,0.91
PRES_1,0.89,1.11,1.15,0.54,0.87,1.04,1.06,1.14,1.05,1.05,0.84
PRES_0,1.23,0.65,0.6,1.44,1.2,0.51,1.12,1.15,1.07,1.15,0.81
DEWP_1,1.15,0.77,0.9,1.08,1.18,0.43,1.08,0.99,1.0,1.14,0.83
DEWP_0,0.71,1.28,1.18,0.58,0.51,1.39,1.09,1.39,1.16,0.98,0.82
WSPM_0,0.98,0.94,0.97,0.9,0.97,0.83,1.05,1.0,1.0,1.06,0.81
WSPM_1,1.05,1.15,1.15,1.03,0.96,1.24,1.13,1.8,1.29,1.07,0.97
PM10_0,1.0,0.96,1.02,0.89,0.94,0.98,1.07,1.36,1.21,0.85,0.58
PM10_1,1.08,1.02,1.02,1.0,1.09,0.81,1.13,0.88,0.94,1.42,0.82
PM10_2,1.04,1.27,1.17,1.15,1.11,0.97,1.25,0.41,0.25,1.31,2.25
