,TEMP_1,TEMP_0,PRES_1,PRES_0,DEWP_1,DEWP_0,WSPM_0,WSPM_1,PM10_0,PM10_1,PM10_2
TEMP_1,1.0,0.93,1.11,0.8,1.08,0.84,1.27,0.53,1.03,0.8,0.41
TEMP_0,1.07,1.0,1.18,0.87,1.15,0.9,1.35,0.56,1.09,0.85,0.43
PRES_1,0.9,0.85,1.0,0.73,0.97,0.76,1.14,0.47,0.92,0.72,0.37
PRES_0,1.25,1.15,1.36,1.0,1.34,1.05,1.58,0.65,1.28,1.0,0.5
DEWP_1,0.93,0.87,1.03,0.75,1.0,0.77,1.18,0.47,0.95,0.74,0.38
DEWP_0,1.18,1.11,1.31,0.95,1.28,1.0,1.49,0.63,1.21,0.94,0.48
WSPM_0,0.79,0.74,0.88,0.63,0.85,0.67,1.0,0.41,0.81,0.63,0.32
WSPM_1,1.9,1.79,2.12,1.53,2.12,1.59,2.42,1.0,1.92,1.7,0.99
PM10_0,0.97,0.92,1.08,0.78,1.05,0.83,1.23,0.52,1.0,0.77,
PM10_1,1.25,1.17,1.39,1.0,1.35,1.06,1.59,0.59,1.29,1.0,0.49
PM10_2,2.44,2.31,2.71,1.99,2.64,2.08,3.12,1.01,,2.02,1.0
