,TEMP_1,TEMP_0,PRES_0,PRES_1,DEWP_0,DEWP_1,WSPM_0,WSPM_1,PM10_0,PM10_1,PM10_2
TEMP_1,1.16,0.78,1.08,0.68,0.87,1.08,1.13,1.19,1.05,1.12,0.78
TEMP_0,0.8,1.29,0.85,1.14,1.16,0.62,1.17,1.21,1.11,1.1,0.89
PRES_0,1.11,0.85,1.13,0.52,0.88,1.05,1.12,1.18,1.03,1.11,0.8
PRES_1,0.85,1.27,0.62,1.36,1.19,0.61,1.18,1.23,1.15,1.1,0.86
DEWP_0,0.92,1.16,0.88,1.05,1.18,0.57,1.12,1.2,1.09,1.06,0.85
DEWP_1,1.18,0.75,1.15,0.58,0.67,1.27,1.17,1.2,1.06,1.18,0.8
WSPM_0,1.0,0.98,0.98,0.86,0.95,0.91,1.13,1.13,1.02,1.09,0.79
WSPM_1,1.1,1.05,1.04,0.91,1.08,0.97,1.16,1.33,1.16,1.15,0.9
PM10_0,1.02,1.03,0.97,0.94,1.03,0.9,1.14,1.26,1.23,0.98,0.71
PM10_1,1.08,0.99,1.03,0.84,0.98,0.97,1.17,1.21,1.01,1.27,0.75
PM10_2,1.25,1.26,1.35,1.0,1.19,1.23,1.4,1.14,0.5,1.35,1.97
