,TEMP_0,TEMP_1,PRES_1,PRES_0,DEWP_0,DEWP_1,WSPM_0,WSPM_1,PM10_0,PM10_1,PM10_2
TEMP_0,1.0,0.19,0.98,0.51,1.0,0.23,0.93,0.72,0.87,0.73,0.58
TEMP_1,,,,,,,,,,,
PRES_1,1.02,0.19,1.0,0.52,1.02,0.24,0.94,0.73,0.89,0.74,0.59
PRES_0,1.95,,1.91,1.0,1.95,0.42,1.82,1.18,1.59,1.48,1.11
DEWP_0,1.0,0.19,0.98,0.51,1.0,0.23,0.93,0.72,0.88,0.73,0.58
DEWP_1,4.3,,4.22,,4.3,1.0,4.21,,,2.94,
WSPM_0,1.08,0.2,1.06,0.52,1.08,0.22,1.0,0.77,0.95,0.77,0.59
WSPM_1,1.4,,1.37,0.93,1.4,,1.29,1.0,1.2,1.18,1.27
PM10_0,1.14,0.2,1.12,0.64,1.14,,1.05,0.83,1.0,0.83,0.83
PM10_1,1.36,,1.34,0.65,1.36,0.26,1.27,0.96,1.23,1.0,0.7
PM10_2,1.73,,1.69,0.92,1.73,0.33,1.63,0.97,1.24,1.28,1.0
