,TEMP_1,TEMP_0,PRES_0,PRES_1,DEWP_0,DEWP_1,WSPM_0,WSPM_1,PM10_0,PM10_1,PM10_2
TEMP_1,0.61,1.21,0.73,1.41,1.09,0.6,0.69,0.43,0.66,0.54,0.42
TEMP_0,1.47,0.41,1.32,0.49,0.62,1.75,0.69,0.47,0.67,0.64,0.42
PRES_0,0.67,0.91,0.66,2.52,1.04,0.61,0.69,0.45,0.67,0.54,0.38
PRES_1,1.28,0.47,2.61,0.35,0.61,2.18,0.69,0.44,0.64,0.67,0.55
DEWP_0,1.0,0.51,1.12,0.56,0.57,2.21,0.7,0.44,0.65,0.63,0.46
DEWP_1,0.63,1.25,0.71,1.83,2.13,0.45,0.68,0.46,0.68,0.52,0.39
WSPM_0,0.8,0.67,0.87,0.82,0.89,0.75,0.67,0.49,0.7,0.56,0.37
WSPM_1,0.8,0.72,0.93,0.79,0.76,0.96,0.74,0.37,0.6,0.62,0.6
PM10_0,0.84,0.67,0.98,0.73,0.77,0.93,0.7,0.42,0.49,0.79,1.68
PM10_1,0.76,0.72,0.83,0.89,0.92,0.71,0.68,0.46,0.91,0.44,0.37
PM10_2,0.8,0.61,0.82,0.94,0.91,0.79,0.68,0.54,1.53,0.58,0.1
