,TEMP_1,TEMP_0,PRES_1,PRES_0,DEWP_1,DEWP_0,WSPM_0,WSPM_1,PM10_0,PM10_1,PM10_2
TEMP_1,1.19,0.21,0.78,0.98,1.09,0.47,1.01,0.6,0.91,0.77,0.44
TEMP_0,0.23,1.23,1.11,0.45,0.69,1.06,1.03,0.6,0.89,0.78,0.6
PRES_1,0.71,0.97,1.12,0.2,0.78,0.92,0.99,0.62,0.9,0.72,0.5
PRES_0,1.17,0.49,0.25,1.35,1.17,0.4,1.08,0.56,0.88,0.87,0.54
DEWP_1,1.03,0.62,0.8,0.92,1.15,0.16,1.04,0.41,0.81,0.84,0.52
DEWP_0,0.55,1.15,1.15,0.39,0.2,1.32,0.97,0.84,1.03,0.64,0.51
WSPM_0,0.84,0.81,0.89,0.75,0.91,0.71,1.02,0.35,0.82,0.77,0.52
WSPM_1,1.01,0.96,1.12,0.79,0.77,1.2,0.71,1.47,1.24,0.56,0.26
PM10_0,0.89,0.83,0.96,0.73,0.85,0.88,0.96,0.75,1.15,0.32,
PM10_1,0.93,0.88,0.94,0.87,1.06,0.67,1.13,0.32,0.39,1.29,0.32
PM10_2,0.9,1.16,1.11,0.95,1.13,0.91,1.31,0.2,,0.59,1.92
