,TEMP_1,TEMP_0,PRES_0,PRES_1,DEWP_0,DEWP_1,WSPM_0,WSPM_1,PM10_0,PM10_1,PM10_2
TEMP_1,0.81,13.1,1.0,2.83,1.81,0.94,1.42,1.09,1.34,1.23,1.36
TEMP_0,16.04,0.67,2.79,0.87,1.11,3.56,1.38,2.19,1.5,1.72,1.46
PRES_0,0.96,2.14,0.82,24.36,1.7,0.92,1.24,1.23,1.38,1.14,1.09
PRES_1,3.65,0.94,33.29,0.61,1.12,5.07,1.7,1.72,1.43,2.04,2.3
DEWP_0,1.88,0.93,1.83,0.88,0.77,18.15,1.48,1.13,1.16,1.55,1.54
DEWP_1,1.1,3.41,1.12,4.38,20.62,0.69,1.34,1.97,1.86,1.28,1.29
WSPM_0,1.35,1.09,1.24,1.22,1.37,1.09,0.94,3.13,1.36,1.15,1.06
WSPM_1,1.46,2.3,1.69,1.74,1.43,2.26,4.33,0.79,1.45,1.99,2.52
PM10_0,1.5,1.37,1.6,1.22,1.26,1.78,1.58,1.24,0.78,6.15,
PM10_1,1.46,1.67,1.42,1.82,1.78,1.3,1.44,1.77,6.46,0.77,3.43
PM10_2,3.68,3.07,3.03,4.5,3.84,2.98,2.97,4.77,,7.47,0.37
