,TEMP_1,TEMP_0,PRES_1,PRES_0,DEWP_1,DEWP_0,WSPM_0,WSPM_1,PM10_0,PM10_1,PM10_2
TEMP_1,1.23,0.22,0.79,1.04,1.11,0.5,1.01,0.68,0.93,0.83,0.52
TEMP_0,0.24,1.28,1.12,0.48,0.7,1.12,1.02,0.68,0.91,0.83,0.7
PRES_1,0.74,1.02,1.15,0.21,0.8,0.98,0.99,0.7,0.93,0.77,0.6
PRES_0,1.19,0.51,0.25,1.42,1.18,0.42,1.06,0.63,0.9,0.92,0.63
DEWP_1,1.06,0.65,0.82,0.99,1.17,0.17,1.04,0.47,0.84,0.9,0.62
DEWP_0,0.56,1.19,1.16,0.41,0.2,1.38,0.96,0.95,1.05,0.68,0.59
WSPM_0,0.88,0.85,0.91,0.81,0.94,0.76,1.03,0.4,0.85,0.83,0.62
WSPM_1,1.01,0.97,1.1,0.81,0.76,1.23,0.68,1.61,1.24,0.58,0.3
PM10_0,0.92,0.87,0.98,0.78,0.86,0.94,0.95,0.86,1.18,0.34,
PM10_1,0.95,0.91,0.95,0.92,1.07,0.7,1.11,0.36,0.4,1.36,0.38
PM10_2,0.89,1.16,1.08,0.97,1.11,0.92,1.25,0.21,,0.6,2.17
