,TEMP_1,TEMP_0,PRES_1,PRES_0,DEWP_1,DEWP_0,WSPM_0,WSPM_1,PM10_0,PM10_1,PM10_2
TEMP_1,1.2,0.71,0.91,1.15,1.15,0.56,1.09,1.26,1.1,1.15,0.77
TEMP_0,0.82,1.25,1.16,0.66,0.81,1.2,1.11,1.28,1.11,1.16,0.9
PRES_1,0.95,1.1,1.13,0.68,0.9,1.03,1.07,1.27,1.08,1.12,0.85
PRES_0,1.21,0.72,0.76,1.36,1.19,0.56,1.14,1.26,1.13,1.2,0.79
DEWP_1,1.14,0.82,0.93,1.07,1.15,0.55,1.08,1.15,1.05,1.17,0.79
DEWP_0,0.82,1.25,1.19,0.68,0.66,1.33,1.13,1.46,1.19,1.12,0.91
WSPM_0,1.0,0.94,0.98,0.89,0.96,0.83,1.05,1.16,1.04,1.1,0.78
WSPM_1,1.14,1.15,1.2,1.19,1.06,1.23,1.23,1.71,1.32,1.27,1.33
PM10_0,1.03,0.94,1.02,0.95,0.99,0.96,1.09,1.43,1.18,1.02,0.68
PM10_1,1.12,1.06,1.06,0.98,1.07,0.87,1.15,1.15,1.11,1.37,0.84
PM10_2,1.1,1.42,1.29,1.18,1.13,0.99,1.32,0.59,0.62,1.51,2.02
