,TEMP_1,TEMP_0,PRES_0,PRES_1,DEWP_0,DEWP_1,WSPM_0,WSPM_1,PM10_0,PM10_1,PM10_2
TEMP_1,1.01,1.19,1.12,1.29,1.3,0.91,1.08,0.71,0.96,0.85,0.49
TEMP_0,2.01,1.02,2.01,1.06,1.35,2.07,1.48,1.0,1.35,1.27,0.68
PRES_0,0.98,1.0,1.01,1.56,1.19,0.86,1.02,0.68,0.91,0.79,0.43
PRES_1,2.13,1.19,2.98,1.01,1.49,2.62,1.64,1.09,1.47,1.44,0.89
DEWP_0,1.33,0.86,1.44,0.88,1.01,1.75,1.15,0.76,1.02,0.96,0.55
DEWP_1,1.29,1.58,1.4,1.83,2.19,1.01,1.37,0.91,1.23,1.07,0.58
WSPM_0,1.05,0.88,1.14,0.94,1.1,0.94,1.01,0.7,0.93,0.8,0.42
WSPM_1,1.76,1.43,1.93,1.48,1.68,1.79,1.69,1.03,1.42,1.39,0.96
PM10_0,1.39,1.11,1.54,1.13,1.3,1.35,1.29,0.84,1.01,1.18,1.3
PM10_1,1.43,1.24,1.53,1.33,1.55,1.27,1.41,0.95,1.46,1.02,0.54
PM10_2,4.86,3.83,5.26,4.57,5.18,4.67,4.68,3.17,5.05,3.76,1.06
