,TEMP_1,TEMP_0,PRES_0,PRES_1,DEWP_0,DEWP_1,WSPM_0,WSPM_1,PM10_0,PM10_1,PM10_2
TEMP_1,0.28,0.49,0.28,0.67,0.38,0.37,0.27,0.38,0.34,0.36,1.41
TEMP_0,0.11,0.1,0.1,0.13,0.09,0.17,0.08,0.11,0.1,0.11,0.41
PRES_0,0.37,0.6,0.35,1.03,0.48,0.48,0.35,0.5,0.45,0.46,1.71
PRES_1,0.07,0.07,0.08,0.07,0.06,0.12,0.05,0.07,0.07,0.07,0.31
DEWP_0,0.27,0.29,0.27,0.37,0.24,0.49,0.22,0.31,0.29,0.3,1.19
DEWP_1,0.11,0.21,0.11,0.29,0.18,0.13,0.11,0.15,0.13,0.14,0.52
WSPM_0,0.4,0.55,0.39,0.71,0.45,0.53,0.35,0.51,0.46,0.46,1.66
WSPM_1,0.06,0.08,0.06,0.1,0.06,0.09,0.05,0.07,0.06,0.07,0.33
PM10_0,0.16,0.21,0.16,0.26,0.16,0.23,0.14,0.19,0.16,0.2,1.36
PM10_1,0.11,0.15,0.1,0.19,0.12,0.14,0.1,0.14,0.14,0.12,0.41
PM10_2,,,,,,,,,,,
