,TEMP_1,TEMP_0,PRES_0,PRES_1,DEWP_0,DEWP_1,WSPM_0,WSPM_1,PM10_0,PM10_1,PM10_2
TEMP_1,0.61,2.75,0.67,1.33,0.94,0.72,0.8,0.82,0.84,0.83,1.29
TEMP_0,1.8,0.41,0.74,0.48,0.48,0.92,0.52,0.78,0.59,0.64,0.89
PRES_0,0.73,1.2,0.66,4.24,0.99,0.77,0.81,0.95,0.93,0.86,1.26
PRES_1,0.74,0.42,2.19,0.35,0.42,0.96,0.5,0.59,0.49,0.61,0.97
DEWP_0,0.87,0.68,0.84,0.69,0.57,2.91,0.76,0.78,0.73,0.86,1.29
DEWP_1,0.52,1.02,0.52,1.19,2.31,0.45,0.57,0.8,0.72,0.62,0.92
WSPM_0,0.87,0.87,0.81,0.95,0.89,0.84,0.71,1.52,0.92,0.87,1.24
WSPM_1,0.47,0.65,0.49,0.59,0.47,0.63,0.79,0.4,0.49,0.6,1.02
PM10_0,0.66,0.7,0.67,0.69,0.62,0.78,0.67,0.7,0.51,1.47,
PM10_1,0.58,0.69,0.56,0.75,0.66,0.6,0.57,0.74,1.29,0.46,1.46
PM10_2,0.19,0.19,0.17,0.24,0.19,0.18,0.17,0.24,,0.29,0.1
