,TEMP_1,TEMP_0,PRES_1,PRES_0,DEWP_1,DEWP_0,WSPM_0,WSPM_1,PM10_0,PM10_1,PM10_2
TEMP_1,0.8,1.29,1.13,0.76,0.9,1.36,1.05,0.49,0.89,0.73,0.75
TEMP_0,1.29,0.77,0.96,1.24,1.35,0.78,1.09,0.53,0.98,0.76,0.54
PRES_1,0.99,0.78,0.87,1.25,1.08,0.79,1.01,0.5,0.88,0.72,0.59
PRES_0,0.91,1.54,1.59,0.69,1.0,1.72,1.16,0.52,1.0,0.79,0.68
DEWP_1,0.81,1.11,1.07,0.74,0.85,1.53,1.02,0.49,0.9,0.69,0.58
DEWP_0,1.36,0.81,0.99,1.53,1.9,0.72,1.15,0.53,0.97,0.85,0.7
WSPM_0,0.84,0.86,0.93,0.78,0.9,0.91,0.95,0.47,0.84,0.64,0.51
WSPM_1,1.38,1.11,1.3,1.48,1.77,1.0,1.44,0.54,1.11,1.41,3.24
PM10_0,0.94,0.91,1.01,0.96,1.08,0.87,1.05,0.47,0.82,0.83,2.07
PM10_1,1.02,1.08,1.15,0.88,1.06,1.25,1.17,0.62,1.17,0.7,0.51
PM10_2,1.52,1.26,1.5,1.35,1.58,1.38,1.58,0.69,1.75,1.08,0.44
