,TEMP_1,TEMP_0,PRES_1,PRES_0,DEWP_1,DEWP_0,WSPM_0,WSPM_1,PM10_0,PM10_1,PM10_2
TEMP_1,0.53,1.32,0.99,0.47,0.65,1.59,0.85,0.21,0.64,0.45,0.51
TEMP_0,1.2,0.47,0.68,1.22,1.32,0.48,0.86,0.24,0.7,0.45,0.28
PRES_1,0.85,0.56,0.66,1.25,1.01,0.58,0.86,0.24,0.67,0.46,0.36
PRES_0,0.56,1.53,1.5,0.35,0.66,1.93,0.85,0.2,0.65,0.43,0.4
DEWP_1,0.58,1.04,0.95,0.5,0.62,1.86,0.85,0.23,0.69,0.42,0.36
DEWP_0,1.21,0.48,0.67,1.41,2.15,0.39,0.87,0.21,0.63,0.49,0.38
WSPM_0,0.7,0.75,0.83,0.64,0.81,0.83,0.86,0.24,0.68,0.42,0.32
WSPM_1,0.84,0.59,0.76,0.87,1.26,0.5,0.88,0.16,0.57,0.74,2.13
PM10_0,0.73,0.72,0.82,0.74,0.93,0.66,0.86,0.19,0.57,0.55,1.7
PM10_1,0.69,0.76,0.84,0.56,0.74,1.02,0.86,0.28,0.8,0.35,0.24
PM10_2,0.82,0.56,0.76,0.67,0.9,0.7,0.86,0.3,1.24,0.41,0.09
