,TEMP_0,TEMP_1,PRES_1,PRES_0,DEWP_0,DEWP_1,WSPM_0,WSPM_1,PM10_0,PM10_1,PM10_2
TEMP_0,1.0,2.12,1.03,1.49,1.0,2.43,1.15,1.61,1.19,1.52,1.58
TEMP_1,,,,,,,,,,,
PRES_1,1.0,2.38,1.03,1.17,1.0,2.29,1.15,1.64,1.2,1.5,1.54
PRES_0,1.0,,0.93,3.7,1.0,3.88,1.17,1.26,1.03,1.82,2.02
DEWP_0,1.0,2.29,1.03,1.49,1.0,2.27,1.15,1.61,1.19,1.52,1.58
DEWP_1,1.0,,1.05,,1.0,15.87,1.2,,,1.81,
WSPM_0,1.0,2.49,1.03,1.45,1.0,1.78,1.16,1.49,1.17,1.55,1.57
WSPM_1,1.0,,1.02,1.71,1.0,,1.11,1.91,1.25,1.46,1.86
PM10_0,1.0,2.4,1.03,1.42,1.0,,1.14,1.84,1.3,1.33,1.2
PM10_1,1.0,2.61,1.02,1.6,1.0,2.03,1.16,1.34,1.15,1.81,1.55
PM10_2,1.0,,1.02,1.79,1.0,2.67,1.17,0.86,0.66,1.66,2.9
