,TEMP_1,TEMP_0,PRES_0,PRES_1,DEWP_0,DEWP_1,WSPM_0,WSPM_1,PM10_0,PM10_1,PM10_2
TEMP_1,1.13,0.84,1.08,0.66,0.89,1.05,1.12,1.18,1.05,1.11,0.75
TEMP_0,0.85,1.24,0.87,1.12,1.15,0.64,1.17,1.21,1.11,1.12,0.82
PRES_0,1.09,0.89,1.11,0.57,0.9,1.02,1.11,1.16,1.03,1.1,0.74
PRES_1,0.89,1.23,0.71,1.29,1.18,0.62,1.18,1.24,1.16,1.12,0.85
DEWP_0,0.94,1.14,0.89,1.01,1.15,0.61,1.12,1.18,1.08,1.07,0.82
DEWP_1,1.16,0.81,1.15,0.61,0.76,1.22,1.17,1.22,1.08,1.17,0.73
WSPM_0,1.0,0.98,0.97,0.85,0.95,0.89,1.11,1.14,1.03,1.08,0.72
WSPM_1,1.1,1.07,1.07,0.87,1.08,0.97,1.19,1.28,1.15,1.17,0.9
PM10_0,1.02,1.02,0.99,0.9,1.03,0.91,1.14,1.23,1.19,1.03,0.74
PM10_1,1.08,1.02,1.03,0.85,0.99,0.95,1.17,1.22,1.07,1.23,0.7
PM10_2,1.32,1.32,1.4,1.04,1.29,1.22,1.43,1.29,0.65,1.42,1.76
