,TEMP_1,TEMP_0,PRES_0,PRES_1,DEWP_0,DEWP_1,WSPM_0,WSPM_1,PM10_0,PM10_1,PM10_2
TEMP_1,0.71,0.94,0.83,1.31,1.1,0.65,0.77,0.42,0.67,0.56,0.36
TEMP_0,1.47,0.54,1.51,0.61,0.79,1.95,0.88,0.5,0.8,0.71,0.4
PRES_0,0.73,0.82,0.75,1.79,1.03,0.65,0.76,0.42,0.66,0.54,0.32
PRES_1,1.48,0.58,2.36,0.48,0.82,2.47,0.91,0.51,0.81,0.77,0.53
DEWP_0,1.05,0.53,1.2,0.61,0.67,1.85,0.79,0.45,0.71,0.63,0.38
DEWP_1,0.79,1.22,0.89,1.83,1.78,0.57,0.85,0.47,0.74,0.6,0.38
WSPM_0,0.83,0.66,0.93,0.83,0.9,0.79,0.75,0.43,0.69,0.55,0.31
WSPM_1,1.05,0.79,1.22,0.95,0.99,1.17,0.93,0.49,0.77,0.75,0.58
PM10_0,0.98,0.71,1.14,0.83,0.9,1.03,0.83,0.45,0.61,0.73,1.07
PM10_1,0.91,0.79,1.01,0.99,1.06,0.87,0.86,0.49,0.89,0.56,0.32
PM10_2,1.48,1.13,1.64,1.63,1.67,1.56,1.38,0.83,2.07,1.01,0.2
