,TEMP_0,TEMP_1,PRES_1,PRES_0,DEWP_0,DEWP_1,WSPM_0,WSPM_1,PM10_0,PM10_1,PM10_2
TEMP_0,1.0,,0.99,0.72,1.0,0.48,0.96,0.85,0.94,0.86,0.76
TEMP_1,,,,,,,,,,,
PRES_1,1.03,,0.99,1.82,1.03,0.59,0.99,0.86,0.94,0.9,0.81
PRES_0,2.72,,6.65,0.56,2.73,,2.48,2.79,3.58,1.79,1.52
DEWP_0,1.0,,0.99,0.72,1.0,,0.96,0.85,0.94,0.86,0.76
DEWP_1,8.91,,9.75,,,0.28,8.04,,,,
WSPM_0,1.12,,1.12,0.76,1.12,0.51,0.97,1.67,1.16,0.86,0.75
WSPM_1,1.65,,1.62,1.44,1.65,,2.8,0.82,1.26,2.68,2.74
PM10_0,1.22,,1.19,1.29,1.22,,1.28,0.86,0.9,2.44,
PM10_1,1.59,,1.62,0.85,1.59,,1.38,2.23,3.49,0.8,1.88
PM10_2,2.27,,2.32,1.23,2.28,,1.97,3.26,,3.1,0.62
