,TEMP_1,TEMP_0,PRES_1,PRES_0,DEWP_1,DEWP_0,WSPM_0,WSPM_1,PM10_0,PM10_1,PM10_2
TEMP_1,1.03,6.24,2.42,1.06,1.3,4.62,1.67,0.92,1.53,1.3,1.73
TEMP_0,7.19,1.03,1.52,4.9,3.55,1.15,1.96,1.12,1.88,1.56,1.13
PRES_1,1.84,1.01,1.02,5.8,1.86,1.02,1.39,0.74,1.24,1.16,1.06
PRES_0,1.76,6.96,11.46,1.03,1.95,10.15,2.58,1.59,2.6,1.82,1.91
DEWP_1,1.07,2.44,1.92,0.99,1.01,9.82,1.4,1.11,1.51,0.98,1.04
DEWP_0,5.61,1.39,1.81,7.32,16.54,1.02,2.53,0.93,1.91,2.58,1.99
WSPM_0,1.04,1.04,1.11,0.99,1.03,1.24,1.01,0.85,1.06,0.75,0.7
WSPM_1,6.46,5.78,5.84,7.5,12.01,3.64,8.36,1.23,4.04,12.27,35.09
PM10_0,1.57,1.62,1.61,1.75,1.96,1.35,1.66,0.65,1.03,2.69,45.41
PM10_1,2.59,2.67,2.93,2.21,2.33,4.05,2.54,2.66,5.11,1.08,1.87
PM10_2,13.14,7.76,10.12,9.44,10.55,11.28,9.68,21.32,65.16,9.43,1.11
