,TEMP_1,TEMP_0,PRES_1,PRES_0,DEWP_1,DEWP_0,WSPM_0,WSPM_1,PM10_0,PM10_1,PM10_2
TEMP_1,0.99,0.53,0.82,0.76,1.02,0.37,1.12,0.54,0.91,0.75,0.27
TEMP_0,0.67,1.0,1.07,0.43,0.71,0.86,1.16,0.57,0.94,0.77,0.32
PRES_1,0.75,0.82,1.0,0.41,0.76,0.7,1.06,0.53,0.87,0.71,0.28
PRES_0,1.06,0.58,0.69,0.99,1.13,0.39,1.25,0.58,1.0,0.84,0.3
DEWP_1,0.92,0.61,0.82,0.7,1.0,0.35,1.08,0.48,0.85,0.75,0.27
DEWP_0,0.69,1.03,1.13,0.45,0.57,1.0,1.21,0.68,1.04,0.75,0.32
WSPM_0,0.76,0.68,0.82,0.55,0.79,0.54,1.0,0.46,0.8,0.67,0.25
WSPM_1,1.11,1.09,1.31,0.93,1.11,1.05,1.52,0.94,1.35,0.99,0.55
PM10_0,0.83,0.73,0.92,0.61,0.85,0.67,1.1,0.63,0.99,0.64,0.23
PM10_1,0.97,0.87,1.02,0.7,1.02,0.63,1.26,0.51,0.95,0.98,0.31
PM10_2,1.19,1.43,1.51,1.04,1.32,0.93,1.76,0.29,0.56,1.28,0.97
