,TEMP_1,TEMP_0,PRES_1,PRES_0,DEWP_1,DEWP_0,WSPM_0,WSPM_1,PM10_0,PM10_1,PM10_2
TEMP_1,0.65,2.13,1.36,0.63,0.8,2.47,1.04,0.38,0.85,0.64,0.8
TEMP_0,2.06,0.6,0.88,2.02,1.91,0.63,1.1,0.4,0.96,0.71,0.48
PRES_1,1.1,0.68,0.75,2.29,1.26,0.7,0.99,0.37,0.83,0.64,0.56
PRES_0,0.8,2.46,3.05,0.48,0.91,3.59,1.19,0.42,1.02,0.7,0.67
DEWP_1,0.7,1.43,1.22,0.63,0.72,3.44,0.99,0.42,0.9,0.57,0.54
DEWP_0,2.08,0.65,0.91,2.8,4.37,0.52,1.19,0.36,0.9,0.88,0.72
WSPM_0,0.81,0.84,0.93,0.77,0.89,0.99,0.9,0.39,0.81,0.53,0.45
WSPM_1,1.61,1.17,1.45,1.78,2.57,0.91,1.68,0.31,1.03,1.83,5.92
PM10_0,0.94,0.93,1.02,1.03,1.19,0.84,1.04,0.3,0.68,0.95,7.68
PM10_1,1.05,1.14,1.26,0.9,1.07,1.64,1.18,0.62,1.43,0.49,0.47
PM10_2,1.94,1.28,1.7,1.53,1.9,1.77,1.78,1.25,4.92,1.09,0.2
