,TEMP_1,TEMP_0,PRES_1,PRES_0,DEWP_1,DEWP_0,WSPM_0,WSPM_1,PM10_0,PM10_1,PM10_2
TEMP_1,1.0,0.96,1.01,0.95,1.03,0.87,1.07,0.81,0.99,0.93,0.81
TEMP_0,1.02,1.0,1.06,0.9,1.04,0.99,1.1,0.86,1.05,0.95,0.74
PRES_1,0.98,0.94,1.0,0.91,0.99,0.92,1.04,0.82,0.98,0.91,0.74
PRES_0,1.06,1.05,1.07,1.0,1.09,0.97,1.14,0.83,1.06,0.99,0.78
DEWP_1,0.98,0.96,1.0,0.91,1.0,0.9,1.05,0.77,0.98,0.92,0.72
DEWP_0,1.05,1.02,1.08,1.01,1.09,1.0,1.13,0.91,1.08,0.97,0.82
WSPM_0,0.93,0.92,0.96,0.85,0.94,0.89,1.0,0.77,0.94,0.85,0.67
WSPM_1,1.24,1.14,1.23,1.31,1.35,1.12,1.31,1.0,1.2,1.33,2.13
PM10_0,0.99,0.94,1.02,0.96,1.03,0.94,1.06,0.85,1.0,0.92,1.23
PM10_1,1.07,1.08,1.1,0.95,1.07,1.04,1.15,0.85,1.12,1.0,0.69
PM10_2,1.28,1.32,1.36,1.27,1.32,1.18,1.41,0.6,0.93,1.26,1.0
