,TEMP_1,TEMP_0,PRES_1,PRES_0,DEWP_1,DEWP_0,WSPM_0,WSPM_1,PM10_0,PM10_1,PM10_2
TEMP_1,0.29,0.93,0.59,0.28,0.35,1.08,0.46,0.17,0.37,0.28,0.35
TEMP_0,0.77,0.22,0.33,0.76,0.71,0.24,0.41,0.15,0.36,0.27,0.18
PRES_1,0.64,0.39,0.43,1.32,0.73,0.41,0.57,0.21,0.48,0.37,0.32
PRES_0,0.2,0.61,0.76,0.12,0.23,0.89,0.3,0.11,0.25,0.17,0.17
DEWP_1,0.37,0.76,0.65,0.34,0.38,1.84,0.53,0.22,0.48,0.3,0.29
DEWP_0,0.6,0.19,0.26,0.8,1.25,0.15,0.34,0.1,0.26,0.25,0.21
WSPM_0,0.66,0.69,0.75,0.63,0.72,0.8,0.73,0.32,0.66,0.43,0.37
WSPM_1,0.13,0.1,0.12,0.15,0.21,0.08,0.14,0.03,0.08,0.15,0.49
PM10_0,0.44,0.44,0.48,0.48,0.56,0.4,0.49,0.14,0.32,0.45,3.61
PM10_1,0.26,0.28,0.31,0.22,0.26,0.4,0.29,0.15,0.35,0.12,0.11
PM10_2,0.08,0.05,0.07,0.07,0.08,0.08,0.08,0.05,0.21,0.05,0.01
