,TEMP_1,TEMP_0,PRES_0,PRES_1,DEWP_0,DEWP_1,WSPM_0,WSPM_1,PM10_0,PM10_1,PM10_2
TEMP_1,3.51,6.47,2.45,11.54,3.14,8.84,2.42,20.31,6.31,9.76,1210.44
TEMP_0,1.16,9.75,1.15,13.41,2.77,3.22,1.63,12.2,4.19,5.96,849.14
PRES_0,3.57,9.16,2.85,7.64,3.46,9.42,2.66,21.47,6.69,10.67,1404.25
PRES_1,1.22,7.89,0.56,14.17,2.44,2.64,1.39,11.08,3.8,5.05,653.64
DEWP_0,2.36,11.61,1.76,17.84,4.21,3.38,2.22,19.18,6.13,8.3,1157.44
DEWP_1,2.47,5.47,1.85,6.79,1.32,7.71,1.83,13.3,4.35,7.41,904.58
WSPM_0,3.11,12.15,2.4,16.97,3.75,8.42,2.8,18.44,6.66,10.43,1355.46
WSPM_1,1.76,5.36,1.24,8.97,2.2,4.05,1.23,13.63,3.83,5.31,714.31
PM10_0,2.28,8.6,1.65,13.52,3.0,5.51,1.9,16.98,6.18,5.65,555.67
PM10_1,2.12,7.18,1.6,10.03,2.39,5.58,1.74,12.87,3.47,8.21,777.45
PM10_2,0.42,1.58,0.34,1.96,0.49,1.19,0.36,2.14,0.28,1.28,428.62
