,TEMP_1,TEMP_0,PRES_1,PRES_0,DEWP_1,DEWP_0,WSPM_0,WSPM_1,PM10_0,PM10_1,PM10_2
TEMP_1,4.82,2.76,1.66,17.49,2.7,5.96,0.9,242.1,3.36,16.09,797.85
TEMP_0,1.73,6.54,1.96,7.7,1.55,11.52,0.79,204.2,2.85,14.04,923.53
PRES_1,4.01,7.83,2.85,8.4,2.52,14.45,1.11,298.41,4.15,19.19,1159.4
PRES_0,2.97,2.04,0.59,14.3,1.78,3.3,0.59,147.87,2.06,10.91,577.75
DEWP_1,5.12,4.86,2.0,19.57,3.31,4.37,1.07,224.51,3.63,20.24,1104.14
DEWP_0,1.73,5.06,1.62,5.64,0.65,11.03,0.62,212.3,2.57,9.67,631.48
WSPM_0,6.07,8.7,3.09,22.86,3.81,15.03,1.48,316.24,5.16,26.57,1558.26
WSPM_1,1.01,1.56,0.56,3.65,0.52,3.53,0.21,109.8,1.04,3.5,172.86
PM10_0,3.97,5.65,2.09,14.02,2.28,11.54,0.93,311.06,4.19,11.43,478.66
PM10_1,2.47,3.49,1.2,9.65,1.61,5.32,0.59,92.46,1.55,14.25,540.99
PM10_2,0.55,1.02,0.32,2.5,0.39,1.56,0.15,10.93,0.06,2.61,408.37
