,TEMP_1,TEMP_0,PRES_1,PRES_0,DEWP_1,DEWP_0,WSPM_0,WSPM_1,PM10_0,PM10_1,PM10_2
TEMP_1,1.37,0.83,0.97,1.49,1.24,0.7,1.08,2.11,1.23,1.5,1.5
TEMP_0,0.92,1.46,1.22,0.85,0.87,1.49,1.08,2.1,1.23,1.48,1.74
PRES_1,1.1,1.32,1.23,0.9,0.99,1.32,1.08,2.16,1.24,1.49,1.69
PRES_0,1.31,0.81,0.77,1.69,1.24,0.68,1.07,2.01,1.21,1.5,1.46
DEWP_1,1.32,0.98,1.01,1.41,1.27,0.7,1.08,1.95,1.19,1.54,1.55
DEWP_0,0.9,1.43,1.22,0.85,0.69,1.61,1.08,2.35,1.29,1.41,1.72
WSPM_0,1.19,1.16,1.09,1.21,1.1,1.09,1.08,2.03,1.21,1.5,1.58
WSPM_1,1.14,1.2,1.13,1.36,1.02,1.36,1.07,2.52,1.3,1.45,2.27
PM10_0,1.18,1.11,1.09,1.24,1.07,1.21,1.08,2.4,1.33,1.33,1.33
PM10_1,1.21,1.2,1.08,1.21,1.11,1.04,1.08,1.83,1.18,1.69,1.55
PM10_2,1.04,1.4,1.15,1.28,1.03,1.04,1.08,0.83,0.58,1.64,3.27
