,TEMP_1,TEMP_0,PRES_0,PRES_1,DEWP_1,DEWP_0,WSPM_0,WSPM_1,PM10_0,PM10_1,PM10_2
TEMP_1,1.0,1.0,1.0,1.01,1.0,1.0,1.0,1.0,1.0,1.0,1.0
TEMP_0,1.0,1.0,1.01,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
PRES_0,1.0,0.98,1.0,1.0,1.0,1.01,1.0,1.0,1.0,1.0,0.98
PRES_1,1.0,1.0,1.0,1.0,1.01,1.0,1.0,1.0,1.0,1.0,1.01
DEWP_1,1.0,1.0,1.0,0.99,1.0,1.0,1.0,0.99,1.0,1.0,0.99
DEWP_0,1.0,1.0,0.99,1.0,1.0,1.0,1.0,1.01,1.0,1.0,1.01
WSPM_0,1.0,1.0,1.0,1.0,0.99,1.0,1.0,1.0,1.01,0.99,0.97
WSPM_1,1.01,1.0,1.01,1.0,1.03,1.0,1.0,1.0,0.98,1.07,1.2
PM10_0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.03,1.0,1.0,1.35
PM10_1,1.0,1.0,1.0,1.0,0.99,1.0,1.0,0.95,1.02,1.0,0.93
PM10_2,1.02,1.0,1.02,0.99,1.02,1.0,1.01,0.87,0.71,1.01,1.0
