,TEMP_1,TEMP_0,PRES_1,PRES_0,DEWP_1,DEWP_0,WSPM_0,WSPM_1,PM10_0,PM10_1,PM10_2
TEMP_1,1.23,0.48,0.85,1.1,1.13,0.53,1.07,0.98,1.02,0.98,0.63
TEMP_0,0.5,1.28,1.13,0.55,0.74,1.16,1.07,0.94,0.99,0.98,0.84
PRES_1,0.81,1.07,1.15,0.42,0.84,1.02,1.04,0.96,1.01,0.93,0.73
PRES_0,1.21,0.56,0.48,1.43,1.19,0.47,1.12,0.95,1.0,1.06,0.73
DEWP_1,1.11,0.71,0.86,1.04,1.18,0.33,1.08,0.77,0.94,1.05,0.74
DEWP_0,0.63,1.24,1.18,0.5,0.39,1.39,1.05,1.22,1.11,0.84,0.71
WSPM_0,0.93,0.9,0.94,0.86,0.96,0.8,1.05,0.77,0.94,0.97,0.74
WSPM_1,1.03,1.07,1.14,0.91,0.87,1.24,1.01,1.77,1.27,0.85,0.55
PM10_0,0.96,0.92,1.0,0.83,0.9,0.96,1.04,1.19,1.2,0.66,0.36
PM10_1,1.02,0.97,0.99,0.97,1.09,0.76,1.13,0.6,0.76,1.4,0.69
PM10_2,0.97,1.21,1.13,1.08,1.11,0.95,1.25,0.3,0.12,1.09,2.22
