,TEMP_0,TEMP_1,PRES_1,PRES_0,DEWP_0,DEWP_1,WSPM_0,WSPM_1,PM10_0,PM10_1,PM10_2
TEMP_0,1.0,0.19,1.0,0.58,1.0,0.31,1.03,1.02,0.99,1.0,0.74
TEMP_1,,,,,,,,,,,
PRES_1,1.01,0.21,1.02,0.48,1.01,0.3,1.04,1.04,1.01,1.0,0.74
PRES_0,1.4,,1.33,1.9,1.4,0.65,1.45,1.18,1.28,1.62,1.26
DEWP_0,1.0,0.21,1.0,0.58,1.0,0.29,1.03,1.02,0.99,1.0,0.74
DEWP_1,2.07,,2.09,,2.07,3.69,2.21,,1.76,2.36,
WSPM_0,1.04,0.21,1.04,0.58,1.04,0.24,1.07,0.99,1.02,1.05,0.76
WSPM_1,1.18,,1.18,0.82,1.18,,1.19,1.38,1.22,1.16,1.06
PM10_0,1.07,0.24,1.07,0.62,1.07,0.52,1.09,1.22,1.14,0.97,0.65
PM10_1,1.16,0.24,1.17,0.7,1.16,0.29,1.21,1.04,1.16,1.34,0.84
PM10_2,1.31,,1.31,0.88,1.31,0.37,1.37,0.73,0.78,1.43,1.68
