,TEMP_1,TEMP_0,PRES_0,PRES_1,DEWP_0,DEWP_1,WSPM_0,WSPM_1,PM10_0,PM10_1,PM10_2
TEMP_1,1.0,0.64,0.98,0.47,0.77,0.82,1.02,0.84,0.85,0.86,0.32
TEMP_0,0.79,0.99,0.84,0.85,1.04,0.52,1.12,0.91,0.95,0.91,0.37
PRES_0,0.95,0.66,1.0,0.4,0.76,0.79,1.0,0.82,0.82,0.84,0.31
PRES_1,0.84,1.0,0.69,0.99,1.09,0.52,1.16,0.95,1.0,0.93,0.39
DEWP_0,0.83,0.86,0.82,0.73,0.99,0.48,1.03,0.85,0.88,0.84,0.35
DEWP_1,1.07,0.64,1.08,0.46,0.68,1.0,1.11,0.91,0.91,0.94,0.32
WSPM_0,0.87,0.73,0.87,0.6,0.81,0.69,1.0,0.81,0.83,0.82,0.3
WSPM_1,1.04,0.87,1.05,0.67,0.99,0.82,1.16,0.98,1.0,0.97,0.41
PM10_0,0.93,0.79,0.93,0.66,0.91,0.73,1.07,0.9,0.99,0.82,0.32
PM10_1,1.0,0.8,0.98,0.63,0.89,0.78,1.12,0.91,0.9,0.99,0.31
PM10_2,1.49,1.27,1.63,0.94,1.41,1.22,1.66,1.17,0.67,1.4,0.95
